Date,Close,High,Low,Open,Volume,MA10,MA50,Returns,Volatility
2021-12-29,1743.142822265625,1750.7697363815505,1734.683858585058,1741.2476045267688,3236635,1699.965185546875,1622.2316284179688,-0.0012976993689005623,36.0511720586757
2021-12-30,1749.8912353515625,1765.561143156004,1732.7884600278169,1742.1718971675057,4584738,1711.1744262695313,1623.8347875976563,0.0038714057160080806,31.74318253919468
2021-12-31,1745.1766357421875,1754.976042301327,1730.2926197291572,1747.2567032460518,4619420,1717.3591674804688,1625.7065307617188,-0.002694224368995024,31.740180353981824
2022-01-03,1755.0684814453125,1769.4903732034031,1745.1766499313085,1745.1766499313085,3329616,1726.5623168945312,1628.6686401367188,0.005668105738144025,27.266310000526687
2022-01-04,1755.715576171875,1762.6491341594026,1736.1629200768718,1755.068376382512,3921999,1734.6560791015625,1632.2640625,0.0003687005569319446,21.613440724034394
2022-01-05,1705.331787109375,1759.182422885489,1701.0329584214485,1756.5014244569306,6995719,1736.5004150390625,1635.0763134765625,-0.028697010920388233,17.475116316842403
2022-01-06,1680.5096435546875,1689.9392374856443,1664.0539537604814,1689.9392374856443,6449205,1732.8210083007812,1637.1859643554687,-0.01455560949623902,24.448335358420007
2022-01-07,1677.27392578125,1697.3349748424685,1670.3403678774816,1678.3369810457923,4834389,1728.2725830078125,1638.76404296875,-0.0019254383846278866,30.105049459812932
2022-01-10,1710.9710693359375,1728.6747774270025,1676.072159236015,1677.921108115481,7857560,1726.8489013671874,1641.4792236328126,0.020090423535912283,30.598669794380204
2022-01-11,1715.4547119140625,1728.767166137921,1710.4163714632643,1714.900049832002,5142287,1723.8535888671875,1644.952470703125,0.002620525068179669,30.041049385435663
2022-01-12,1735.654541015625,1746.33226623806,1719.5225067246115,1727.7503520420198,5362535,1723.1047607421874,1648.2325048828125,0.011775203951041036,29.596851079701118
2022-01-13,1753.54296875,1768.057170710385,1725.392657458755,1761.1236131781875,14277630,1723.4699340820312,1651.9100610351563,0.010306444808946491,29.984066349299773
2022-01-14,1783.6346435546875,1787.0089976517274,1738.9363293237968,1739.8608037147187,7688506,1727.3157348632812,1656.1044018554687,0.01716050039317718,35.106358471283706
2022-01-17,1793.0181884765625,1806.3306430725515,1784.69791846043,1792.1399828929912,5262464,1731.1107055664063,1660.3717797851561,0.005260912012324592,40.13129436627245
2022-01-18,1775.6842041015625,1798.1027083053698,1767.0865470397507,1776.932221971599,3690315,1733.107568359375,1663.7599780273438,-0.009667489424481368,41.94733416456617
2022-01-19,1726.0401611328125,1771.293142787577,1722.1573005205514,1771.293142787577,5747770,1735.1784057617188,1666.0628466796875,-0.027957698139162268,40.922392860704875
2022-01-20,1685.9638671875,1708.4286395689353,1678.3832224769492,1704.7307420806908,5533463,1735.723828125,1667.6076416015626,-0.023218633521835397,40.14169697915056
2022-01-21,1650.8338623046875,1671.449686207442,1641.8665059205846,1659.4315192159063,8252758,1733.0798217773438,1668.5764892578125,-0.020836748382642267,44.99655547879798
2022-01-24,1605.627197265625,1635.0716845959498,1597.491777333298,1631.6973304359203,7116712,1722.5454345703124,1667.7740478515625,-0.027384139658942153,60.431643170649046
2022-01-25,1592.0836181640625,1608.5854637130114,1572.0687247379171,1596.1974841234364,9137653,1710.2083251953125,1666.5722314453126,-0.008435070808857192,73.26952980579823
2022-01-27,1551.8226318359375,1580.5737617452278,1539.2498031610728,1573.45535434243,11231734,1691.8251342773438,1664.4699731445312,-0.025288236037848688,87.79706199827196
2022-01-28,1558.8486328125,1597.0757381764345,1552.6546996926886,1554.041411243471,10998502,1672.3557006835938,1662.59791015625,0.004527579913079505,93.9609772813376
2022-01-31,1605.072509765625,1617.368065204476,1585.7972398753773,1588.2471197606685,8788872,1654.4994873046876,1661.79916015625,0.02965257561263468,87.18662509317548
2022-02-01,1638.215087890625,1645.5646150478133,1603.6858749289927,1632.7143968882167,5119935,1639.0191772460937,1662.0330541992187,0.020648648533541758,72.33787961985725
2022-02-02,1652.1282958984375,1657.3978680660628,1638.1687540296489,1653.8848199543124,4253717,1626.6635864257812,1662.9612280273439,0.008492906768260422,54.83594991965451
2022-02-03,1607.2451171875,1644.640063945168,1603.0387132551557,1644.640063945168,3832922,1614.78408203125,1663.7479565429687,-0.02716688457086791,42.36479111082762
2022-02-04,1609.6024169921875,1621.481890917546,1580.9899783553567,1601.1897221997672,4700077,1607.1479370117188,1664.0937109375,0.001466671000881714,34.205523372809566
2022-02-07,1585.4736328125,1601.189697977405,1567.353956721962,1592.1298035066957,4310209,1600.6119140625,1664.525439453125,-0.014990524321388699,31.027371243898934
2022-02-08,1587.60009765625,1594.718506137493,1567.9087457444568,1580.8513886928192,6053401,1598.8092041015625,1664.912802734375,0.0013412174127285237,31.226656286132418
2022-02-09,1606.0894775390625,1611.358936666638,1594.718396873179,1603.9631412028784,3867244,1600.2097900390625,1665.3685693359375,0.0116461191392645,31.20557113855215
2022-02-10,1635.949951171875,1639.9252364156932,1616.674681612462,1623.0535778370356,4334630,1608.6225219726562,1666.3799462890624,0.018592036153904923,27.873504909998474
2022-02-11,1591.3441162109375,1614.086165743479,1583.624776908851,1608.5855877532986,7551371,1611.8720703125,1665.8825805664062,-0.027266014421153395,22.8713748872999
2022-02-14,1555.1507568359375,1588.7554908283485,1551.4991281754285,1562.3617021400112,7459637,1606.8798950195312,1664.896162109375,-0.02274389241541175,29.11615309685825
2022-02-15,1606.9676513671875,1614.8256838922105,1562.7777292037651,1570.6820305898757,4669915,1603.7551513671874,1665.6902856445313,0.033319531436730276,26.977823197780676
2022-02-16,1602.3914794921875,1622.8684966198368,1596.4285520623005,1606.9675825085565,5350642,1598.7814697265626,1666.0905810546874,-0.0028477062815214227,20.988753334781954
2022-02-17,1594.533447265625,1616.9056820020323,1590.373312577798,1612.2833101266692,3937950,1597.510302734375,1665.562705078125,-0.004903940346121183,20.803321343264688
2022-02-18,1578.031494140625,1592.4071158566333,1574.8421026773728,1580.8511861334357,5602215,1594.3532104492188,1664.5180493164062,-0.010349079320536192,21.1569165213915
2022-02-21,1599.9879150390625,1606.0895368025156,1563.7485610697893,1572.5310685070715,5120890,1595.804638671875,1663.9901733398438,0.0139138039893143,20.97716379566452
2022-02-22,1603.362060546875,1618.7545809888163,1563.332389047338,1571.5139644450396,8878515,1597.3808349609376,1663.7997290039064,0.002108856870790987,20.884148142908103
2022-02-23,1611.2203369140625,1625.457266582417,1602.4840981532643,1617.8303520655368,5478811,1597.8939208984375,1663.6277758789063,0.00490112405709997,21.18276967479521
2022-02-24,1551.40673828125,1585.42732852035,1544.334486544915,1562.4541622305192,13592379,1589.439599609375,1662.5914404296875,-0.03712316513294034,21.177631812789443
2022-02-25,1566.6142578125,1597.6304183233442,1550.3435313358589,1585.4735576869398,9737281,1586.9666137695312,1661.1677490234374,0.009802406523061746,22.342389352480367
2022-02-28,1586.0283203125,1597.538094754721,1539.2499364068876,1555.1508515705575,15076542,1590.0543701171875,1659.2217309570312,0.012392369342475007,19.396249658598702
2022-03-02,1574.195068359375,1584.9189489306957,1563.2862251957763,1580.851238962021,6771489,1586.7771118164062,1657.444892578125,-0.0074609335795425835,18.98532959147223
2022-03-03,1590.8818359375,1602.946272659645,1576.737444552138,1590.28090497436,7344147,1585.6261474609375,1655.7669702148437,0.010600190480533067,18.26891029405986
2022-03-04,1593.1468505859375,1604.8876308556453,1554.0415365601036,1567.2152973548575,9074499,1585.4874877929688,1653.892138671875,0.0014237478845200435,18.198920818554782
2022-03-07,1608.4468994140625,1618.7548124231423,1567.9087160877498,1568.8331905665752,9742588,1588.5290283203126,1651.7150024414063,0.00960366511253996,19.321374242269737
2022-03-08,1643.9002685546875,1664.053854825704,1588.662925318112,1588.662925318112,10984500,1592.920263671875,1650.1378442382813,0.022041989172002063,26.037746541469613
2022-03-09,1676.395751953125,1693.26741097375,1655.7337701884549,1655.7337701884549,10193515,1600.2236328125,1649.1616015625,0.01976730828507467,37.15943460039981
2022-03-10,1687.997802734375,1705.4241223275685,1673.4834871742523,1705.4241223275685,6547182,1607.9013793945312,1648.0134008789062,0.0069208304588774805,46.45345543539094
2022-03-11,1684.3922119140625,1693.0822930967458,1674.2229943887855,1676.9964173502249,4758657,1621.1999267578126,1646.838388671875,-0.0021360162995898158,47.50672591243059
2022-03-14,1747.90380859375,1751.8790938943923,1693.2212348091005,1693.2212348091005,10289724,1639.3288818359374,1646.7986401367189,0.037705942968897954,57.830873490541364
2022-03-15,1700.3857421875,1745.7311420136266,1691.7880854652774,1745.7311420136266,7140443,1650.7646240234376,1645.902822265625,-0.027185744531605494,57.42523419542831
2022-03-16,1746.7020263671875,1750.908317351098,1709.35323648813,1724.1448275015482,5233979,1668.0153198242188,1645.7354931640625,0.027238692392293817,57.777485964461825
2022-03-17,1714.5303955078125,1778.0418617527798,1694.6080376227578,1778.0418617527798,17731459,1680.38017578125,1644.9117895507814,-0.018418499763400376,52.41853177426749
2022-03-21,1713.0972900390625,1744.3907251412768,1702.0497535195248,1720.4468161984312,8362085,1692.3752197265626,1645.067099609375,-0.0008358588873692563,43.14222990239143
2022-03-22,1744.8531494140625,1747.256760482644,1700.108562183906,1710.2777814248104,5709382,1706.0158447265626,1646.3539697265626,0.018537102101349845,34.31969253044714
2022-03-23,1730.9859619140625,1756.5014338567523,1716.7490329852574,1753.7280105401364,6192824,1714.7244140625,1647.4282104492188,-0.007947481141697632,27.095185732412244
2022-03-24,1744.205810546875,1751.5091808988543,1715.9631852530856,1715.9631852530856,3784303,1721.505419921875,1648.0929052734375,0.00763717841951439,24.827376922777283
2022-03-25,1734.8226318359375,1750.9546663832205,1717.67358507921,1749.1057174218863,3438588,1726.1879028320313,1648.480263671875,-0.005379628168991957,22.06787273977951
2022-03-28,1732.372802734375,1738.844124288967,1712.72771944365,1725.069431552586,4008555,1730.9859619140625,1648.41462890625,-0.0014121496091907826,16.479207651114805
2022-03-29,1743.5587158203125,1746.7019513458376,1720.030887515475,1732.3725981670389,3917785,1730.5514526367188,1648.2149438476563,0.00645698955114149,16.03486196685823
2022-03-30,1760.153076171875,1774.0664617233474,1751.8790750212315,1765.7461917100538,7795839,1736.5281860351563,1647.7453125,0.009517523098586889,14.617811785310808
2022-03-31,1762.833984375,1768.5195244964843,1751.1393606627016,1756.5013573148565,5399145,1738.1413818359374,1647.1416284179688,0.001523110824517504,16.61855651170723
2022-04-01,1759.7833251953125,1766.023527522738,1736.4403461186464,1744.3445346895237,6171518,1742.6666748046875,1646.8236108398437,-0.0017305425279562359,15.605198767820522
2022-04-04,1740.7391357421875,1750.0301491864636,1731.5406600244305,1747.0256071976332,7364074,1745.430859375,1647.1175903320313,-0.010821894480112393,11.75991206165679
2022-04-05,1720.5391845703125,1746.8867034588752,1716.8875560401416,1741.5248199569894,5472024,1742.999462890625,1647.8090966796874,-0.011604237968294129,14.160997384922647
2022-04-06,1690.72509765625,1717.2113135689578,1684.5311638997475,1714.9001274134143,5407453,1738.9733764648438,1648.6069213867188,-0.017328339384207747,21.682035467912474
2022-04-07,1674.22314453125,1690.0779031194882,1671.0337529799217,1683.5141574256263,5797544,1731.9751098632812,1649.9788403320313,-0.009760281637668733,29.639412149388917
2022-04-08,1677.5513916015625,1699.1841172972884,1671.449882520945,1685.3169999091167,5131446,1726.2479858398438,1651.6881958007812,0.0019879351693254943,34.20897543904031
2022-04-11,1633.13037109375,1676.9966382380692,1629.4324733247577,1676.9966382380692,8248407,1716.3237426757812,1653.3143505859375,-0.026479677898513576,44.94534554509941
2022-04-12,1610.8504638671875,1624.7638495111794,1597.2607345621282,1624.7638495111794,6456184,1703.0529174804688,1654.3543872070313,-0.013642454773308166,54.57154075393114
2022-04-13,1616.48974609375,1624.7637467762422,1601.1896497390906,1622.4062919321757,6257693,1688.6865844726562,1654.5827319335938,0.0035008105054172844,56.73654203553509
2022-04-18,1498.94287109375,1525.382817357775,1469.9143512720375,1484.2437050108529,30523965,1662.2974731445313,1651.7972875976564,-0.07271736507085935,76.38521141556593
2022-04-19,1444.0289306640625,1513.0409632688545,1432.9352384950685,1513.0409632688545,17044923,1630.7220336914063,1647.6353002929689,-0.03663511231059646,94.68068336777938
2022-04-20,1467.7879638671875,1475.7385340102485,1444.953491263327,1456.0471840945231,10678747,1603.4269165039063,1644.8461572265626,0.016453294458719014,98.69898140302064
2022-04-21,1496.5391845703125,1504.304679149514,1469.220921262087,1474.5366489935684,7766514,1581.0269165039062,1642.584892578125,0.01958812949206501,94.49603417674541
2022-04-22,1465.707763671875,1489.050740222702,1462.8881847099203,1483.1803508682124,8134245,1558.5251831054688,1640.1895751953125,-0.02060181331455735,92.23583316610771
2022-04-25,1443.197021484375,1454.0134401112066,1436.72570042334,1454.0134401112066,7000570,1535.4225708007812,1637.301513671875,-0.01535827451108418,88.90962946874538
2022-04-26,1461.593994140625,1471.7632123161764,1448.2353844958193,1458.0809463578112,5345435,1513.8268310546875,1634.4116040039062,0.012747374324074023,75.81453773523003
2022-04-27,1435.52392578125,1453.9671453361484,1433.2588957397254,1453.9671453361484,8819356,1494.0661865234374,1630.4030834960938,-0.017836737468741037,66.43608187453854
2022-04-28,1463.0731201171875,1480.8230957890407,1439.822567066419,1451.4247655877414,9245177,1479.2884521484375,1627.8376635742188,0.019191038088023804,52.558924785576316
2022-04-29,1449.1597900390625,1476.6629015256096,1442.9195882732074,1469.9141937347806,9831395,1462.5554565429688,1625.7178442382813,-0.009509661469968456,21.462046532966152
2022-05-02,1424.614990234375,1435.477563975617,1415.3702466248074,1433.7673089780217,7072627,1455.1226684570313,1622.070791015625,-0.016937262525084207,20.29927921864122
2022-05-04,1419.5767822265625,1451.424881785255,1414.584597642602,1430.3930881160734,6220959,1452.6774536132812,1618.4144970703126,-0.0035365400773886835,23.06800305506527
2022-05-05,1465.4306640625,1469.3596803867233,1439.8226546623275,1442.226378459029,6144870,1452.4417236328125,1615.83244140625,0.032301093121583024,22.90792210114279
2022-05-06,1426.3251953125,1443.8902075559267,1419.1143632599312,1432.935209332174,6171472,1445.4203247070313,1612.7983154296876,-0.02668530808656,18.15807936658807
2022-05-09,1451.7484130859375,1466.9560853219195,1407.1887902550586,1423.6906364252657,6832202,1444.0243896484376,1609.833525390625,0.017824278682721628,16.91948512629628
2022-05-10,1435.7088623046875,1450.6391476734618,1429.2838098320244,1440.331234688154,6212545,1443.2755737304688,1606.4804614257812,-0.011048436930718109,17.124631371819525
2022-05-11,1411.44140625,1432.889168953103,1397.4355953682536,1432.889168953103,7846080,1438.2603149414062,1602.4848828125,-0.01690276955993142,18.455949002436572
2022-05-12,1394.8470458984375,1412.1346723608,1390.6869110207788,1399.654267727824,7034979,1434.192626953125,1599.3536889648437,-0.011757030988378991,23.039487190198916
2022-05-13,1390.779296875,1413.7524629291763,1384.9550630693202,1404.5539878758734,6723761,1426.9632446289063,1595.8369897460936,-0.002916268873636496,24.279292468780884
2022-05-16,1376.634765625,1397.6665576009857,1366.9740535719857,1395.9563025819048,6145331,1419.7107421875,1591.6491186523438,-0.010170219877288944,27.527032449205894
2022-05-17,1403.7681884765625,1409.8235412860467,1369.0542404655914,1381.996882811824,6516378,1417.6260620117187,1588.2405810546875,0.019709964857123063,27.901198888428034
2022-05-18,1395.216796875,1432.6580121556929,1391.611436795345,1407.0501149929555,6594126,1415.1900634765625,1584.3272802734375,-0.006091740553575975,28.762091294469993
2022-05-19,1319.36376953125,1372.5672078555488,1310.5812620189845,1369.146697438495,16561140,1400.5833740234375,1578.8516186523439,-0.054366480903645376,36.46966464967833
2022-05-20,1345.2490234375,1355.9729045267811,1337.4371465957254,1343.2613807925095,10488908,1392.4757568359375,1573.5876611328124,0.01961949729409862,39.033094767046066
2022-05-23,1357.498291015625,1375.617967479452,1340.5342076024365,1345.2027358164837,5887569,1383.0507446289062,1567.8596215820312,0.00910557626484998,34.21193613848211
