Date,Close,High,Low,Open,Volume,MA10,MA50,Returns,Volatility
2021-12-22,172.3933868408203,172.6093214552471,168.96789225444832,169.8414404758155,92135300,171.29017181396483,155.16256378173827,0.015318604378425915,3.130599759505737
2021-12-23,173.0215606689453,173.5810317235857,172.03023535098566,172.59951616954052,68356600,171.45899047851563,155.8609182739258,0.0036438394745677005,3.178342286461731
2021-12-27,176.9967041015625,177.08503690822866,173.7969687428298,173.8165882709296,74919600,171.5453643798828,156.58291137695312,0.02297484439077002,3.32770134581783
2021-12-28,175.9759063720703,177.97820636728795,175.22995998807548,176.82983503623868,79144300,171.8938018798828,157.26331817626954,-0.0057673262034667605,3.6083660456714295
2021-12-29,176.0642547607422,177.2911491328028,174.84717015203242,176.01517599051218,62348900,172.38946685791015,157.91197357177734,0.0005020482092876755,3.822455342931976
2021-12-30,174.90606689453125,177.23226891731628,174.79809958565312,176.15259582853517,59773000,172.28149871826173,158.49414520263673,-0.006578211277381785,3.7235578572234345
2021-12-31,174.28775024414062,175.91705492574604,173.983467796318,174.79812762549122,64062300,172.802685546875,159.05414978027343,-0.003535135523706434,3.587271592621857
2022-01-03,178.64564514160156,179.49957387951153,174.4251401333062,174.5429172102293,104487900,173.86959381103514,159.69699981689453,0.025004022895220412,3.5789886534510966
2022-01-04,176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400,174.84620208740233,160.30998931884767,-0.012691624612509944,2.568391342060163
2022-01-05,171.6867218017578,176.83967914737053,171.41189860813105,176.290032760117,94537600,175.03563385009767,160.830126953125,-0.026599750448368487,2.1972787508529317
2022-01-06,168.82064819335938,172.05965199706762,168.46730205155964,169.50770597554322,96904000,174.67835998535156,161.27961364746093,-0.01669362416802289,2.8639606703473692
2022-01-07,168.9875030517578,170.92108956994355,167.8685761052164,169.69419533133515,86709100,174.27495422363282,161.741650390625,0.0009883557502239348,3.3637601821899175
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,173.4760009765625,162.13116149902345,0.00011639073154157131,3.58689421840508
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300,173.06278533935546,162.63170135498046,0.01678377516035945,3.503958647680986
2022-01-12,172.2854461669922,173.90494104881037,171.58857842094562,172.8645368239584,74805200,172.68490447998047,163.1575405883789,0.0025703359417621474,3.3444320877222458
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,172.0950149536133,163.59703582763672,-0.019028157102459198,3.4283052795641833
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,171.65333099365233,164.0249920654297,0.005110664863136272,3.3988102252842927
2022-01-18,166.6613311767578,169.3506740016402,166.27854073936825,168.33971425733603,90956700,170.45489959716798,164.39914520263673,-0.018894226537054082,2.700461389280244
2022-01-19,163.15733337402344,167.91769000661554,162.87270044087128,166.85765136543813,94815000,169.13279876708984,164.69261840820312,-0.021024659877569962,2.7145743705673073
2022-01-20,161.4691162109375,166.54354975921092,161.14521428529383,163.8934607946357,91420500,168.1110382080078,164.9688168334961,-0.010347173051767466,3.465541278446922
2022-01-21,159.40792846679688,163.25546724898456,159.29996116779537,161.38076913756592,122848900,167.16976623535157,165.1965283203125,-0.01276521351270643,4.402908517796207
2022-01-24,158.632568359375,159.30000684733824,151.84048126776224,157.06215216881375,162294600,166.13427276611327,165.4654638671875,-0.004863999644681205,5.0916876042804375
2022-01-25,156.82656860351562,159.75148103294072,154.11759081418975,156.04135309194953,115798400,164.9162124633789,165.69926177978516,-0.01138479805589454,5.743311509115524
2022-01-26,156.73818969726562,161.35130887810135,154.9027607729143,160.47776080976593,108275300,163.40565643310546,165.88967498779297,-0.0005635454951095076,5.705184081677767
2022-01-27,156.27691650390625,160.81151382611307,155.35428943492713,159.44720772831658,121954600,161.80480346679687,166.07066619873046,-0.0029429534324104667,5.15625934305082
2022-01-28,167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700,161.6222396850586,166.45011932373046,0.0697775305113455,4.898808476687286
2022-01-31,171.54928588867188,171.76522050687674,166.37669476906368,167.0146888598467,115541600,161.79007720947266,166.86804870605468,0.026125804540520603,5.23034840358949
2022-02-01,171.38243103027344,171.60817541361024,169.12494226668923,170.79351570873365,86213900,162.2621871948242,167.19665985107423,-0.0009726351091121632,5.890332550820829
2022-02-02,172.58969116210938,172.62896017118422,170.12609251689005,171.51984280427115,84914300,163.2054229736328,167.49680725097656,0.0070442467444209456,6.743089237642134
2022-02-03,169.70404052734375,172.98231399971922,168.93845956073986,171.25483696595504,89418100,164.02891540527344,167.73001525878905,-0.016719716081160407,7.005229342639315
2022-02-04,169.41903686523438,171.09957339010344,167.73850034036528,168.72126637937606,82465400,165.0300262451172,167.94986755371093,-0.0016794158891193511,6.98678755634766
2022-02-07,168.70162963867188,170.95215737367448,168.00385912062177,169.88094594072888,77251200,166.03693237304688,168.14496765136718,-0.004234513664088224,6.681245790294132
2022-02-08,171.81698608398438,172.3280286162116,168.47557259889186,168.77040540578523,74829200,167.53597412109374,168.5030780029297,0.018466664797400112,6.035619882582865
2022-02-09,173.2420196533203,173.60563833840823,171.8857975368838,173.01598763252147,71285000,169.1863571166992,168.82235717773438,0.008293903890499887,4.905637721979928
2022-02-10,169.15370178222656,172.4557965844286,168.59353288500876,171.13889356700463,90865900,170.47403564453126,168.96054138183592,-0.023598881375748282,1.9250911279746368
2022-02-11,165.73365783691406,170.0971412814251,165.1439922378864,169.3600667805501,98670700,170.329248046875,169.04072845458984,-0.020218558088167415,2.230464865004101
2022-02-14,165.96954345703125,166.65747672658372,163.68951891129095,164.48555705147456,86185500,169.77127380371093,169.14545959472656,0.001423281324963499,2.5642833272367933
2022-02-15,169.8121337890625,169.969379951066,167.3159146994891,168.02350743268553,62527400,169.61424407958984,169.36473297119142,0.02315238237084194,2.5019814243076275
2022-02-16,169.57630920410156,170.35268789659128,167.1193937273566,168.88837586977738,61177400,169.31290588378906,169.51097625732422,-0.0013887381290071943,2.274967791216261
2022-02-17,165.96954345703125,168.94732353481027,165.56660575778602,168.0824845697611,69589300,168.9394561767578,169.47005035400392,-0.02126927849767757,2.4991052894561943
2022-02-18,164.41676330566406,167.6009157130797,163.32589238939244,166.893337952625,82772700,168.4392288208008,169.32151062011718,-0.0093558138380323,2.8661283278065155
2022-02-22,161.48814392089844,163.81729494035432,159.35552814005308,162.1367581949425,91162800,167.71788024902344,169.1246060180664,-0.017812170279262074,3.6052047838194445
2022-02-23,157.31138610839844,163.2865911526906,156.99689373984543,162.68710319648025,90009200,166.26732025146484,168.74817443847655,-0.02586417622426751,4.563486999932149
2022-02-24,159.93536376953125,160.0434686425656,149.38045024208816,149.95045639119465,141147500,164.93665466308593,168.49705108642578,0.016680150916251524,4.231748449371784
2022-02-25,162.009033203125,162.27436931147176,158.09761246815737,161.016429626563,91974200,164.2221878051758,168.3150796508789,0.012965671785896804,4.0394183649807545
