Date,Close,High,Low,Open,Volume,MA10,MA50,Returns,Volatility
2021-12-22,336.2900085449219,338.5533447265625,319.01666259765625,321.8866577148437,93634200,320.95233154296875,344.23499938964846,0.07494705523716627,13.001122175790465
2021-12-23,355.6666564941406,357.6600036621094,332.5199890136719,335.6000061035156,92713200,323.0589965820312,345.9411328125,0.05761886305530961,16.652352388060656
2021-12-27,364.6466674804688,372.3333435058594,356.9066772460937,357.8900146484375,71145900,325.62266235351564,347.7785992431641,0.02524839149906688,20.83022186845115
2021-12-28,362.8233337402344,373.0,359.47332763671875,369.8299865722656,60324000,329.6913299560547,349.41486572265626,-0.00500027534279357,23.831073203983035
2021-12-29,362.0633239746094,368.0,354.7133178710937,366.21331787109375,56154000,333.94732971191405,350.8553985595703,-0.0020947102761840197,25.547984682138644
2021-12-30,356.7799987792969,365.1833190917969,351.04998779296875,353.77667236328125,47040900,337.0923309326172,352.22919860839846,-0.014592268383646134,26.294185117713017
2021-12-31,352.260009765625,360.6666564941406,351.5299987792969,357.8133239746094,40733700,341.42099914550784,353.5023986816406,-0.012668840823859995,24.663206939565917
2022-01-03,399.9266662597656,400.3566589355469,378.6799926757813,382.5833435058594,103931400,350.3279998779297,355.54093200683593,0.1353166841897706,28.224991999674376
2022-01-04,383.1966552734375,402.6666564941406,374.3500061035156,396.51666259765625,100248300,358.6496643066406,357.14033203125,-0.041832696836128,23.62385586617952
2022-01-05,362.7066650390625,390.11334228515625,360.336669921875,382.2166748046875,80119800,363.63599853515626,357.5620654296875,-0.05347121367683638,17.296056493338025
2022-01-06,354.8999938964844,362.6666564941406,340.1666564941406,359.0,90336600,365.4969970703125,357.8705322265625,-0.02152337383085412,14.855839050349571
2022-01-07,342.32000732421875,360.30999755859375,336.6666564941406,360.1233215332031,84164700,364.16233215332034,357.79786560058596,-0.035446567451716815,16.36047927323487
2022-01-10,352.7066650390625,353.0333251953125,326.6666564941406,333.3333435058594,91815000,362.9683319091797,357.6717321777344,0.03034195341380186,16.75221013923906
