Date,Close,High,Low,Open,Volume,MA10,MA50,Returns,Volatility
2021-12-22,4696.56005859375,4697.669921875,4645.52978515625,4650.35986328125,3319610000,4659.550048828125,4620.479189453125,0.010180197220578835,44.138306447132635
2021-12-23,4725.7900390625,4740.740234375,4703.9599609375,4703.9599609375,2913040000,4665.384033203125,4627.718994140625,0.006223699921661829,48.89749041400236
2021-12-27,4791.18994140625,4791.490234375,4733.990234375,4733.990234375,2770290000,4673.301025390625,4634.77759765625,0.01383893524747526,61.95348145910582
2021-12-28,4786.35009765625,4807.02001953125,4780.0400390625,4795.490234375,2707920000,4685.039013671875,4641.077197265625,-0.0010101548486260992,71.43578150677405
2021-12-29,4793.06005859375,4804.06005859375,4778.080078125,4788.64013671875,2963310000,4700.93603515625,4647.20919921875,0.0014018951394270118,76.3567745847604
2021-12-30,4778.72998046875,4808.93017578125,4775.330078125,4794.22998046875,3124950000,4707.8240234375,4652.391201171875,-0.0029897555945093135,80.25736852034576
2021-12-31,4766.18017578125,4786.830078125,4765.75,4775.2099609375,2677820000,4717.575048828125,4656.991005859375,-0.0026261799136575448,80.89278137126244
2022-01-03,4796.56005859375,4796.64013671875,4758.169921875,4778.14013671875,3831020000,4735.167041015625,4661.926611328125,0.006374052530970564,76.47821141605067
2022-01-04,4793.5400390625,4818.6201171875,4774.27001953125,4804.509765625,4683170000,4757.71904296875,4666.8994140625,-0.000629621957060511,50.578435876620446
2022-01-05,4700.580078125,4797.7001953125,4699.43994140625,4787.990234375,4887960000,4762.854052734375,4669.581416015625,-0.019392757790687165,39.79796888994396
2022-01-06,4696.0498046875,4725.009765625,4671.259765625,4693.39013671875,4295280000,4762.80302734375,4672.006611328125,-0.0009637690162076495,39.89262367346016
2022-01-07,4677.02978515625,4707.9501953125,4662.740234375,4697.66015625,4181510000,4757.927001953125,4674.513603515625,-0.004050216740091761,47.22537494671236
2022-01-10,4670.2900390625,4673.02001953125,4582.240234375,4655.33984375,4511810000,4745.83701171875,4675.991005859375,-0.0014410312534549607,52.89849801971452
2022-01-11,4713.06982421875,4714.1298828125,4638.27001953125,4669.14013671875,4101590000,4738.508984375,4678.1448046875,0.009159984668711818,51.72538430301259
2022-01-12,4726.35009765625,4748.830078125,4706.7099609375,4728.58984375,4048220000,4731.83798828125,4680.398408203125,0.002817754443029452,48.08168439765422
2022-01-13,4659.02978515625,4744.1298828125,4650.2900390625,4733.56005859375,4251730000,4719.86796875,4680.966005859375,-0.0142436152864307,49.97332311214121
2022-01-14,4662.85009765625,4665.1298828125,4614.75,4637.990234375,4338490000,4709.5349609375,4681.011611328125,0.0008199802697488323,50.01611274297342
2022-01-18,4577.10986328125,4632.240234375,4568.7001953125,4632.240234375,4748700000,4687.58994140625,4678.952607421875,-0.018387945694007368,55.439360115533844
2022-01-19,4532.759765625,4611.5498046875,4530.2001953125,4588.02978515625,4465740000,4661.5119140625,4675.65720703125,-0.009689541868338813,61.10830902572267
2022-01-20,4482.72998046875,4602.10986328125,4477.9501953125,4547.35009765625,4640870000,4639.726904296875,4671.277802734375,-0.01103737849414832,81.17116395430553
2022-01-21,4397.93994140625,4494.52001953125,4395.33984375,4471.3798828125,5589100000,4609.91591796875,4665.5316015625,-0.018914821867908604,108.37206383369701
2022-01-24,4410.1298828125,4417.35009765625,4222.6201171875,4356.31982421875,6928110000,4583.225927734375,4660.8,0.002771738943381896,122.01419355671362
